Timestamp,stateEstimateZ.x,stateEstimateZ.y,stateEstimateZ.z,stateEstimateZ.vx,stateEstimateZ.vy,stateEstimateZ.vz,stateEstimateZ.qw,stateEstimateZ.qx,stateEstimateZ.qy,stateEstimateZ.qz,stateEstimateZ.rateRoll,stateEstimateZ.ratePitch,stateEstimateZ.rateYaw
1035145,-300,835,537,-990,-370,36,0.13284197846166057,-0.005535082435902524,0.044280659487220195,0.9901321097793953,-1617,731,116
1035196,-351,812,538,-995,-485,1,0.09686394262829418,-0.005535082435902524,0.047048200705171454,0.9941696064009079,-415,-1343,75
1035246,-404,784,537,-981,-580,-20,0.10378279567317232,0.034594265224390776,0.049815741923122714,0.9927490921640241,1057,-1182,-128
1035300,-440,768,502,-897,-625,-167,0.11762050176292864,0.04566443009619582,0.05119951253209835,0.9906860185273143,-414,1112,24
1035347,-476,741,501,-856,-708,-133,0.09963148384624543,0.017989017916683205,0.049815741923122714,0.9936137853902981,-1736,991,165
1035401,-527,697,499,-831,-780,-59,0.049815741923122714,0.009686394262829417,0.05258328314107398,0.9973262073950225,-602,-1467,74
1035449,-566,665,492,-823,-801,-59,0.04289688887824456,0.04566443009619582,0.05535082435902524,0.996499324129893,72,-1229,-63
1035496,-609,626,482,-768,-814,-79,0.03597803583336641,0.05673459496800087,0.05535082435902524,0.9962043228746632,-761,977,40
1035551,-646,586,486,-702,-799,2,0.008302623653853786,0.022140329743610097,0.05950213618595213,0.9979480788240513,-451,711,210
1035609,-685,545,490,-696,-802,77,0.031826724006439516,0.034594265224390776,0.06226967740390339,0.9969517459378946,2883,-2071,-22
1035645,-714,512,497,-657,-835,116,0.08856131897444039,0.08302623653853786,0.060885906794927766,0.9907353042975271,2558,-1906,-156
1035701,-744,469,502,-541,-918,91,0.11762050176292864,0.10378279567317232,0.05673459496800087,0.9859897233851448,-1044,1350,24
1035745,-764,428,509,-454,-1000,95,0.08994508958341602,0.06503721862185466,0.0581183655769765,0.9921201019213476,-1715,1965,149
